CONCEPTO DE GASTO,SECCIÓN,ENTIDAD O ASIGNACIÓN,Valor,Subconcepto,Concepto,Subsubconcepto,SECCIÓN_2,Categoría,codigo_alt,Entidad,Tipo entidad,CodigoDANEEntidad,pop,Valor_pc,codigo_alt_dep,Departamento
ASIGNACIONES DIRECTAS (20% DEL SGR),68152,CARCASÍ                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68152,6.0,68152,Carcasí,Municipio,68152,4458.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68160,CEPITÁ                                            ,12562520,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68160,6.0,68160,Cepitá,Municipio,68160,2128.0,5903.43984962406,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68162,CERRITO                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68162,6.0,68162,Cerrito,Municipio,68162,7112.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68167,CHARALÁ                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68167,6.0,68167,Charalá,Municipio,68167,12828.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68169,CHARTA                                            ,97915366,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68169,6.0,68169,Charta,Municipio,68169,3032.0,32293.986147757256,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68176,CHIMA                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68176,6.0,68176,Chima,Municipio,68176,3005.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68179,CHIPATÁ                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68179,6.0,68179,Chipatá,Municipio,68179,5361.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68190,CIMITARRA                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68190,6.0,68190,Cimitarra,Municipio,68190,35747.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68207,CONCEPCIÓN                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68207,6.0,68207,Concepción,Municipio,68207,6040.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68209,CONFINES                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68209,6.0,68209,Confines,Municipio,68209,3274.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68211,CONTRATACIÓN                                      ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68211,6.0,68211,Contratación,Municipio,68211,3858.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68217,COROMORO                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68217,6.0,68217,Coromoro,Municipio,68217,5296.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68229,CURITÍ                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68229,6.0,68229,Curití,Municipio,68229,13326.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68235,EL CARMEN DE CHUCURÍ                              ,731663483,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68235,6.0,68235,El carmen de chucurí,Municipio,68235,22596.0,32380.22141086918,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68245,EL GUACAMAYO                                      ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68245,6.0,68245,El guacamayo,Municipio,68245,2292.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68250,EL PEÑÓN                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68250,6.0,68250,El peñón,Municipio,68250,5400.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68255,EL PLAYÓN                                         ,217253121,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68255,6.0,68255,El playón,Municipio,68255,14214.0,15284.446390882229,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68264,ENCINO                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68264,6.0,68264,Encino,Municipio,68264,2737.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68266,ENCISO                                            ,207448497,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68266,6.0,68266,Enciso,Municipio,68266,3657.0,56726.41427399508,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68271,FLORIÁN                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68271,6.0,68271,Florián,Municipio,68271,6084.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68276,FLORIDABLANCA                                     ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68276,1.0,68276,Floridablanca,Municipio,68276,339490.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68296,GALÁN                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68296,6.0,68296,Galán,Municipio,68296,3031.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68298,GAMBITA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68298,6.0,68298,Gambita,Municipio,68298,4218.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68307,GIRÓN                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68307,2.0,68307,Girón,Municipio,68307,175720.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68318,GUACA                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68318,6.0,68318,Guaca,Municipio,68318,6297.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68320,GUADALUPE                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68320,6.0,68320,Guadalupe,Municipio,68320,4760.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68322,GUAPOTÁ                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68322,6.0,68322,Guapotá,Municipio,68322,2509.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68324,GUAVATÁ                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68324,6.0,68324,Guavatá,Municipio,68324,4464.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68327,GÜEPSA                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68327,6.0,68327,Güepsa,Municipio,68327,5399.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68344,HATO                                              ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68344,6.0,68344,Hato,Municipio,68344,2420.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68368,JESÚS MARÍA                                       ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68368,6.0,68368,Jesús maría,Municipio,68368,3457.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68370,JORDÁN                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68370,6.0,68370,Jordán,Municipio,68370,1396.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68377,LA BELLEZA                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68377,6.0,68377,La belleza,Municipio,68377,6684.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68385,LANDÁZURI                                         ,1064200456,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68385,6.0,68385,Landázuri,Municipio,68385,10717.0,99300.21983764113,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68397,LA PAZ                                            ,20501048,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68397,6.0,68397,La paz,Municipio,68397,5236.0,3915.4025974025976,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68406,LEBRÍJA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68406,5.0,68406,Lebríja,Municipio,68406,46053.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68418,LOS SANTOS                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68418,6.0,68418,Los santos,Municipio,68418,15503.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68425,MACARAVITA                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68425,6.0,68425,Macaravita,Municipio,68425,2265.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68432,MÁLAGA                                            ,436453079,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68432,6.0,68432,Málaga,Municipio,68432,21728.0,20087.12624263623,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68444,MATANZA                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68444,6.0,68444,Matanza,Municipio,68444,5345.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68464,MOGOTES                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68464,6.0,68464,Mogotes,Municipio,68464,10897.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68468,MOLAGAVITA                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68468,6.0,68468,Molagavita,Municipio,68468,4325.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68498,OCAMONTE                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68498,6.0,68498,Ocamonte,Municipio,68498,6201.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68500,OIBA                                              ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68500,6.0,68500,Oiba,Municipio,68500,11136.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68502,ONZAGA                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68502,6.0,68502,Onzaga,Municipio,68502,4306.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68522,PALMAR                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68522,6.0,68522,Palmar,Municipio,68522,1491.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68524,PALMAS DEL SOCORRO                                ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68524,6.0,68524,Palmas del socorro,Municipio,68524,2664.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68533,PÁRAMO                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68533,6.0,68533,Páramo,Municipio,68533,4925.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68547,PIEDECUESTA                                       ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68547,2.0,68547,Piedecuesta,Municipio,68547,192193.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68549,PINCHOTE                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68549,6.0,68549,Pinchote,Municipio,68549,5526.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68572,PUENTE NACIONAL                                   ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68572,6.0,68572,Puente nacional,Municipio,68572,15576.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68573,PUERTO PARRA                                      ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68573,6.0,68573,Puerto parra,Municipio,68573,7971.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68575,PUERTO WILCHES                                    ,10977179243,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68575,6.0,68575,Puerto wilches,Municipio,68575,35915.0,305643.30343867466,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68615,RIONEGRO                                          ,5535953272,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68615,6.0,68615,Rionegro,Municipio,68615,27116.0,204158.18232777697,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68655,SABANA DE TORRES                                  ,19019252116,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68655,6.0,68655,Sabana de torres,Municipio,68655,34946.0,544246.8985291593,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68669,SAN ANDRÉS                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68669,6.0,68669,San andrés,Municipio,68669,9161.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68673,SAN BENITO                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68673,6.0,68673,San benito,Municipio,68673,3076.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68679,SAN GIL                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68679,5.0,68679,San gil,Municipio,68679,63602.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68682,SAN JOAQUÍN                                       ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68682,6.0,68682,San joaquín,Municipio,68682,2307.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68684,SAN JOSÉ DE MIRANDA                               ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68684,6.0,68684,San josé de miranda,Municipio,68684,4467.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68686,SAN MIGUEL                                        ,61847000,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68686,6.0,68686,San miguel,Municipio,68686,2692.0,22974.36849925706,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68689,SAN VICENTE DE CHUCURÍ                            ,17675140899,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68689,6.0,68689,San vicente de chucurí,Municipio,68689,36697.0,481650.84064092435,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68705,SANTA BÁRBARA                                     ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68705,6.0,68705,Santa bárbara,Municipio,68705,2530.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68720,SANTA HELENA DEL OPÓN                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68720,6.0,68720,Santa helena del opón,Municipio,68720,3572.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68745,SIMACOTA                                          ,300502785,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68745,6.0,68745,Simacota,Municipio,68745,10788.0,27855.282258064515,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68755,SOCORRO                                           ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68755,6.0,68755,Socorro,Municipio,68755,35936.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68770,SUAITA                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68770,6.0,68770,Suaita,Municipio,68770,10691.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68773,SUCRE                                             ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68773,6.0,68773,Sucre,Municipio,68773,7602.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68780,SURATÁ                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68780,6.0,68780,Suratá,Municipio,68780,4135.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68820,TONA                                              ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68820,6.0,68820,Tona,Municipio,68820,7656.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68855,VALLE DE SAN JOSÉ                                 ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68855,6.0,68855,Valle de san josé,Municipio,68855,6425.0,0.0,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68861,VÉLEZ                                             ,98843929,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68861,6.0,68861,Vélez,Municipio,68861,26342.0,3752.331979348569,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68867,VETAS                                             ,375023577,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68867,6.0,68867,Vetas,Municipio,68867,2345.0,159924.76631130063,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68872,VILLANUEVA                                        ,219182758,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68872,6.0,68872,Villanueva,Municipio,68872,8818.0,24856.289181220232,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68895,ZAPATOCA                                          ,148562912,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68895,6.0,68895,Zapatoca,Municipio,68895,10011.0,14839.967236040357,68,Santander
ASIGNACIONES DIRECTAS (20% DEL SGR),68900,MUNICIPIO PENDIENTE CERTIFICADO IGAC - SANTANDER  ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68900,,,Municipio pendiente certificado igac - santander,Municipio,,,,,
ASIGNACIONES DIRECTAS (20% DEL SGR),68978,Pendiente Certificado IGAC Lisama Norte         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68978,,,Pendiente certificado igac lisama norte,Municipio,,,,,
ASIGNACIONES DIRECTAS (20% DEL SGR),68999,MUNICIPIO INDETERMINADO SANTANDER                 ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),68999,,,Municipio indeterminado santander,Municipio,,,,,
ASIGNACIONES DIRECTAS (20% DEL SGR),70000,SUCRE                                             ,22036568987,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70000,3.0,70000,Sucre,Departamento,70000,1006044.0,21904.180122340575,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70001,SINCELEJO                                         ,21388610536,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70001,2.0,70001,Sincelejo,Municipio,70001,314233.0,68066.08642631423,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70110,BUENAVISTA                                        ,2263876892,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70110,6.0,70110,Buenavista,Municipio,70110,11361.0,199267.39653199541,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70124,CAIMITO                                           ,3940331741,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70124,6.0,70124,Caimito,Municipio,70124,17181.0,229342.3980559921,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70204,COLOSO                                            ,2409553581,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70204,6.0,70204,Coloso,Municipio,70204,9428.0,255574.2024819686,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70215,COROZAL                                           ,5111236500,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70215,6.0,70215,Corozal,Municipio,70215,71381.0,71604.99992995335,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70221,COVEÑAS                                           ,33460105934,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70221,3.0,70221,Coveñas,Municipio,70221,21420.0,1562096.4488328665,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70230,CHALÁN                                            ,1525948558,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70230,6.0,70230,Chalán,Municipio,70230,4841.0,315213.50092956,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70233,EL ROBLE                                          ,1883416883,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70233,6.0,70233,El roble,Municipio,70233,10437.0,180455.7711028073,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70235,GALERAS                                           ,3964939291,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70235,6.0,70235,Galeras,Municipio,70235,24554.0,161478.34532051804,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70265,GUARANDA                                          ,2977747783,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70265,6.0,70265,Guaranda,Municipio,70265,19170.0,155333.73933229005,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70400,LA UNIÓN                                          ,6770665467,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70400,6.0,70400,La unión,Municipio,70400,14474.0,467781.2261296117,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70418,LOS PALMITOS                                      ,2445099157,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70418,6.0,70418,Los palmitos,Municipio,70418,24924.0,98102.19695875462,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70429,MAJAGUAL                                          ,5188706387,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70429,6.0,70429,Majagual,Municipio,70429,42142.0,123124.35069526838,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70473,MORROA                                            ,2886515113,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70473,6.0,70473,Morroa,Municipio,70473,16565.0,174253.85529731362,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70508,OVEJAS                                            ,7817554478,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70508,6.0,70508,Ovejas,Municipio,70508,24131.0,323963.1377895653,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70523,PALMITO                                           ,2390011859,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70523,6.0,70523,Palmito,Municipio,70523,16444.0,145342.48716857212,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70670,SAMPUÉS                                           ,4631123050,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70670,6.0,70670,Sampués,Municipio,70670,53227.0,87007.0274484754,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70678,SAN BENITO ABAD                                   ,2864757420,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70678,6.0,70678,San benito abad,Municipio,70678,31306.0,91508.25464767138,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70702,SAN JUAN DE BETULIA                               ,2845211075,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70702,6.0,70702,San juan de betulia,Municipio,70702,14476.0,196546.77224371373,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70708,SAN MARCOS                                        ,6539435121,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70708,6.0,70708,San marcos,Municipio,70708,62361.0,104864.17987203541,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70713,SAN ONOFRE                                        ,13577552732,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70713,6.0,70713,San onofre,Municipio,70713,57051.0,237989.74131917057,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70717,SAN PEDRO                                         ,3882910063,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70717,6.0,70717,San pedro,Municipio,70717,20308.0,191201.00763246013,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70742,SAN LUIS DE SINCÉ                                 ,3636318331,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70742,6.0,70742,San luis de sincé,Municipio,70742,33430.0,108774.10502542627,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70771,SUCRE                                             ,3875967374,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70771,6.0,70771,Sucre,Municipio,70771,32983.0,117514.0943516357,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70820,SANTIAGO DE TOLÚ                                  ,26598973541,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70820,6.0,70820,Santiago de tolú,Municipio,70820,34829.0,763701.9018921014,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),70823,TOLÚ VIEJO                                        ,3753576034,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),70823,6.0,70823,Tolú viejo,Municipio,70823,23387.0,160498.39799888828,70,Sucre
ASIGNACIONES DIRECTAS (20% DEL SGR),73000,TOLIMA                                            ,76164549997,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73000,2.0,73000,Tolima,Departamento,73000,1380948.0,55153.81462372225,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73001,IBAGUÉ                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73001,1.0,73001,Ibagué,Municipio,73001,544132.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73024,ALPUJARRA                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73024,6.0,73024,Alpujarra,Municipio,73024,4739.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73026,ALVARADO                                          ,304541031,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73026,6.0,73026,Alvarado,Municipio,73026,9334.0,32627.065673880435,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73030,AMBALEMA                                          ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73030,6.0,73030,Ambalema,Municipio,73030,6900.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73043,ANZOÁTEGUI                                        ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73043,6.0,73043,Anzoátegui,Municipio,73043,10589.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73055,ARMERO                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73055,6.0,73055,Armero,Municipio,73055,13543.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73067,ATACO                                             ,304825948,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73067,6.0,73067,Ataco,Municipio,73067,20116.0,15153.407635712865,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73124,CAJAMARCA                                         ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73124,6.0,73124,Cajamarca,Municipio,73124,19408.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73148,CARMEN DE APICALÁ                                 ,12000000,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73148,6.0,73148,Carmen de apicalá,Municipio,73148,11211.0,1070.3773080010703,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73152,CASABIANCA                                        ,60192252,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73152,6.0,73152,Casabianca,Municipio,73152,6436.0,9352.431945307644,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73168,CHAPARRAL                                         ,1727455222,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73168,6.0,73168,Chaparral,Municipio,73168,54809.0,31517.72924154792,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73200,COELLO                                            ,0,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73200,6.0,73200,Coello,Municipio,73200,8524.0,0.0,73,Tolima
ASIGNACIONES DIRECTAS (20% DEL SGR),73217,COYAIMA                                           ,486289748,Asignaciones directas,Inversión,Asignaciones directas (20% del sgr),73217,6.0,73217,Coyaima,Municipio,73217,23636.0,20574.11355559316,73,Tolima
